question,answer,context,id,task,direction,size
how many advisors were in office for less than 3 years?,4,csv/204-csv/598.csv,nt-5475,,,
how long did it take jo bonnier to finish all 75 laps?,2:05:26.8,csv/204-csv/473.csv,nt-5476,,,
"which place has the lowest, lower zip code?",Cooper,csv/203-csv/115.csv,nt-5477,,,
how many nations ranked in last with 0 total medals?,37,csv/204-csv/261.csv,nt-5478,,,
what is the difference between the edmonton hundred and the elthorne hundred in 1801?,32,csv/204-csv/938.csv,nt-5479,,,
what was the score of the first game blackpool played in?,21,csv/204-csv/802.csv,nt-5480,,,
on how many dates was the sum of the scores at most 10?,8,csv/204-csv/418.csv,nt-5481,,,
how many votes did the independent party have?,"36,271",csv/203-csv/798.csv,nt-5482,,,
which is the least spoken language?,Ukrainian,csv/204-csv/61.csv,nt-5483,,,
did zhao dan star in more movies in the 1940s or 1950s?,1950s,csv/204-csv/707.csv,nt-5484,,,
what was the top attendance of the 1981's games?,"78,973",csv/204-csv/180.csv,nt-5485,,,
what opponent is listed last on the table?,Germany,csv/203-csv/537.csv,nt-5486,,,
"bernadette's ""soms"" and which other song earned the same number of points?",Computer Games,csv/204-csv/915.csv,nt-5487,,,
how many singles were released as part of an album?,10,csv/203-csv/751.csv,nt-5488,,,
in which competition did he throw the most?,1990 Goodwill Games,csv/203-csv/763.csv,nt-5489,,,
what is the number of districts with percentage decadal growth above 15%,10,csv/204-csv/942.csv,nt-5490,,,
how many peaks are listed in italy?,15,csv/204-csv/84.csv,nt-5491,,,
what song did this producer help produce the same year he produced broken?,LoveLife (Kate Ryan song),csv/204-csv/927.csv,nt-5492,,,
in which year did the number of pages first increase?,1984,csv/204-csv/843.csv,nt-5493,,,
number of points dolphins scored against tampa bay buccaneers in week 4,17,csv/204-csv/9.csv,nt-5494,,,
"which church not in atlanta has weekly collections in excess of $25,000?",Saint Brigid Catholic Church,csv/203-csv/387.csv,nt-5495,,,
what is the number of games that the detriot lions lost in the 1980s?,13,csv/204-csv/855.csv,nt-5496,,,
how many songs are on the list?,11,csv/203-csv/755.csv,nt-5497,,,
how many consecutive creatures are included on page 39?,7,csv/204-csv/427.csv,nt-5498,,,
which test method is used the most?,ASTM D 638,csv/204-csv/229.csv,nt-5499,,,
what single ranked top on the us cashbox?,Smokin' in the Boys Room,csv/203-csv/877.csv,nt-5500,,,
what was the only release title for the artist black sun productions?,Plastic Spider Thing,csv/203-csv/607.csv,nt-5501,,,
which is the only region with vinyl lp format?,United Kingdom,csv/204-csv/128.csv,nt-5502,,,
what many games does each episode have?,3,csv/204-csv/362.csv,nt-5503,,,
which type is consecutive in this chart,SSD,csv/204-csv/152.csv,nt-5504,,,
total number of times kyal and kara were the winning couple,2,csv/204-csv/269.csv,nt-5505,,,
which airline carries the most passengers?,Alaska Airlines,csv/203-csv/515.csv,nt-5506,,,
which number was in service the least amount of time?,589,csv/204-csv/882.csv,nt-5507,,,
which album had the least amount of sales?,Hunningolla,csv/204-csv/949.csv,nt-5508,,,
what was the difference in weight between tatiana musat and valencia marian when they were eliminated?,8 kg,csv/204-csv/688.csv,nt-5509,,,
in what year was korzeniowski's last competition?,2004,csv/203-csv/874.csv,nt-5510,,,
which location had the top laps?,"Dover International Speedway, Delaware",csv/203-csv/704.csv,nt-5511,,,
how many drivers from germany?,3,csv/203-csv/76.csv,nt-5512,,,
how many establishments are restored for tourism?,9,csv/203-csv/665.csv,nt-5513,,,
how many times was helsinki olympic stadium the venue?,8,csv/203-csv/513.csv,nt-5514,,,
what is the last tops design code on this chart?,08-0SA,csv/204-csv/131.csv,nt-5515,,,
what is the total number of winners?,10,csv/204-csv/777.csv,nt-5516,,,
which is the first best score on the chart,34,csv/204-csv/711.csv,nt-5517,,,
what race had the same location as tour d'egypte?,GP of Sharm el-Sheikh,csv/204-csv/409.csv,nt-5518,,,
which team did this team face against next after beating minnesota on january 29 of this season?,Purdue,csv/204-csv/795.csv,nt-5519,,,
vernon cassel and reginald shaffer was sentenced how many years?,Ten years in prison|15 years in prison,csv/204-csv/479.csv,nt-5520,,,
how many lawyers have won the award between 1883 and 2014?,5,csv/203-csv/509.csv,nt-5521,,,
how many songs were released featuring the notorious b.i.g in 1997?,4,csv/203-csv/11.csv,nt-5522,,,
what was the first country to get the radio ad?,France,csv/204-csv/17.csv,nt-5523,,,
"the united states launched the first ship, but what type was it?",Passenger ship,csv/203-csv/235.csv,nt-5524,,,
"what is the only name on the register with the date october 1, 1969?",Arnold Trail to Quebec,csv/203-csv/649.csv,nt-5525,,,
how many first place victories did the runner have?,6,csv/204-csv/298.csv,nt-5526,,,
how many administrative areas have a population below 500?,5,csv/204-csv/332.csv,nt-5527,,,
what is the number of games won for the 2009 utah utes football team?,10,csv/203-csv/158.csv,nt-5528,,,
what is the least number of high assists that were obtained in one 2010 pre-season clippers game?,5,csv/204-csv/586.csv,nt-5529,,,
does maqbool have longer notes than shakti?,no,csv/204-csv/620.csv,nt-5530,,,
"at most, what could a person earn for having a full house?",40,csv/203-csv/564.csv,nt-5531,,,
how many interchanges were recorded from 2000 to 2005,5,csv/203-csv/34.csv,nt-5532,,,
"who appears more often, christiano citron or philip cloostermans?",Philip Cloostermans,csv/204-csv/63.csv,nt-5533,,,
"how many rounds had more than 20,000 spectators in attendance?",8,csv/204-csv/881.csv,nt-5534,,,
what is the number of legal districts in almeria province?,8,csv/203-csv/3.csv,nt-5535,,,
"who is the last horse on the list that was ""pulled up""?",Bold Biri,csv/204-csv/561.csv,nt-5536,,,
which manufacturer has the most games on the list?,Taito,csv/204-csv/480.csv,nt-5537,,,
how many laps did tony stewart race in 2012?,129,csv/204-csv/604.csv,nt-5538,,,
which representative was the earliest to take office?,James S. Davenport,csv/203-csv/16.csv,nt-5539,,,
how many total pages from 1970's,3600,csv/204-csv/843.csv,nt-5540,,,
which is the only airline that uses the callsign siberian sky?,KrasAvia,csv/203-csv/58.csv,nt-5541,,,
how many tv shows has natalia oreiro starred in?,16,csv/204-csv/871.csv,nt-5542,,,
which car has a stock boost of over 7psi?,'97-'01 W11 Avenir GT4,csv/203-csv/525.csv,nt-5543,,,
how long is the bit rate number for gold radio service?,64 kbit/s,csv/203-csv/603.csv,nt-5544,,,
"where was the first location used in august, 1976?","Playboy Towers Hotel, Chicago",csv/204-csv/823.csv,nt-5545,,,
is wembley stadium or att stadium larger?,Wembley Stadium,csv/204-csv/392.csv,nt-5546,,,
what date was the first ship launched?,30 September 1943,csv/203-csv/313.csv,nt-5547,,,
"what is the difference between the number times the result was ""won"" and the number of times the result was ""nominated?""",18,csv/204-csv/948.csv,nt-5548,,,
what is the total number of players listed?,12,csv/204-csv/968.csv,nt-5549,,,
what college has the top enrollment?,Cornell University,csv/203-csv/610.csv,nt-5550,,,
how long did it take fernando alonso to finish the race?,1:31:33.736,csv/204-csv/740.csv,nt-5551,,,
how many players have spans above three years?,6,csv/204-csv/342.csv,nt-5552,,,
which country is represented by the most drivers?,United Kingdom,csv/204-csv/496.csv,nt-5553,,,
for how long has the roman catholic diocese of luandensis been established in angola?,418 years,csv/204-csv/876.csv,nt-5554,,,
"which film came first, halaal ki kamai or dariya dil?",Halaal Ki Kamai,csv/204-csv/723.csv,nt-5555,,,
"how many countries had at least 10,000 tons of total shipping sunk?",3,csv/203-csv/268.csv,nt-5556,,,
how many festivals were held after 2012?,1,csv/204-csv/337.csv,nt-5557,,,
"in which venue was the only round with more than 40,000 people in attendance?",Waverley Park,csv/204-csv/881.csv,nt-5558,,,
how many movies did sunil kumar desai make between 2000 and 2006?,4,csv/204-csv/667.csv,nt-5559,,,
"head coach, jon roberts, had his team from where?","Charlottesville, Virginia",csv/204-csv/442.csv,nt-5560,,,
which product come before egonet,AllegroGraph,csv/204-csv/870.csv,nt-5561,,,
who was the previous minister of transport before john baird?,Lawrence Cannon,csv/203-csv/317.csv,nt-5562,,,
tell me the number of directors for arunthathi.,2,csv/204-csv/961.csv,nt-5563,,,
what is the difference between the length of english canyon and the length of munger creek?,2.5 miles,csv/203-csv/41.csv,nt-5564,,,
how many people attended the harlequins rl vs hull game?,"13,313",csv/203-csv/256.csv,nt-5565,,,
what is the next show after 2009,Extra Innings T20 for Indian Premier League Season 3,csv/204-csv/729.csv,nt-5566,,,
who was the longest head coach?,Jay Mills,csv/204-csv/11.csv,nt-5567,,,
number of candidates selected after 2000,34,csv/203-csv/330.csv,nt-5568,,,
how many times were roddick's opponents not from the usa?,8,csv/203-csv/359.csv,nt-5569,,,
how many f/c's (forward/center) are on the list?,6,csv/204-csv/93.csv,nt-5570,,,
what is the largest first tops class number?,261,csv/204-csv/629.csv,nt-5571,,,
what is the first name listed?,Janelle Atkinson,csv/204-csv/902.csv,nt-5572,,,
"what company is the only one with a revenue greater than 75,000,000 thou. pln?",PKN Orlen SA,csv/203-csv/320.csv,nt-5573,,,
how many contestants call belfast their hometown?,6,csv/203-csv/727.csv,nt-5574,,,
what was the average qualifying score for the u.s. championships?,26.625,csv/204-csv/975.csv,nt-5575,,,
how many gold medals did the top 3 nations earn altogether?,93,csv/203-csv/739.csv,nt-5576,,,
kazakhstan had a position of 23rd in 1999 world championships and what other competition?,2003 World Championships,csv/203-csv/646.csv,nt-5577,,,
when was stephen hendry's first uk championship win?,1989,csv/204-csv/399.csv,nt-5578,,,
"how long is the song ""i love you jesus?""",7:25,csv/204-csv/932.csv,nt-5579,,,
who's a top player in the rw position?,Rod Gilbert,csv/203-csv/754.csv,nt-5580,,,
"which game did they score more, week 10 or 12?",12,csv/204-csv/644.csv,nt-5581,,,
"total number of games in the season, including playoff games?",43,csv/203-csv/689.csv,nt-5582,,,
what is the score difference for the game in week 10?,9,csv/203-csv/691.csv,nt-5583,,,
not i barbecue was written by matt tarses and who?,Kandace Yvette Williams,csv/203-csv/182.csv,nt-5584,,,
what was the first work completed?,Latrobe Cenotaphs,csv/204-csv/191.csv,nt-5585,,,
"where was the conference held the year after buenos aires, argentina?","Gdańsk, Poland",csv/203-csv/33.csv,nt-5586,,,
on what date did the eagles score the least points?,September 22,csv/203-csv/490.csv,nt-5587,,,
"how many songs had the word ""love"" in the title?",2,csv/203-csv/695.csv,nt-5588,,,
how many states had their last execution take place in 1997?,3,csv/203-csv/9.csv,nt-5589,,,
what was the last team this team played against in this season?,Michigan,csv/204-csv/795.csv,nt-5590,,,
how many events lasted 3 rounds?,9,csv/204-csv/53.csv,nt-5591,,,
who is the first player listed?,Lau Nim Yat,csv/204-csv/968.csv,nt-5592,,,
what is the total number of team?,12,csv/204-csv/195.csv,nt-5593,,,
what is the number of different nationalities represented by the top 5 athletes?,4,csv/204-csv/910.csv,nt-5594,,,
how many swimmers were in 3rd position in the race?,2,csv/204-csv/433.csv,nt-5595,,,
what are the total number of races that took place in fort worth?,1,csv/204-csv/508.csv,nt-5596,,,
which is the only club founded after 1970 whose nickname is a bird?,Sale United,csv/203-csv/664.csv,nt-5597,,,
vasilis goumas or antonis christeas participated in more championships?,Vasilis Goumas,csv/203-csv/391.csv,nt-5598,,,
what is the name of the first team on this chart?,Chip Ganassi Racing,csv/204-csv/468.csv,nt-5599,,,
which other album has the same length as topeng?,Membebaniku,csv/204-csv/631.csv,nt-5600,,,
what was the difference in attendance between the december 11 game against depaul and the december 30 game against colgate?,"13,309",csv/204-csv/795.csv,nt-5601,,,
how many industrial neighborhoods exist in calgary?,42,csv/203-csv/642.csv,nt-5602,,,
which nation ranked first in gold medals?,United States,csv/203-csv/653.csv,nt-5603,,,
how many people completed 200 laps?,12,csv/204-csv/175.csv,nt-5604,,,
who is listed after pat burrell?,Mark Mulder,csv/203-csv/618.csv,nt-5605,,,
alex shelly and robert roode had the same time as which other wrestler?,Eric Young,csv/203-csv/277.csv,nt-5606,,,
what is the total of nation in team 1,8,csv/204-csv/510.csv,nt-5607,,,
which team scored the most points?,C.D. FAS,csv/203-csv/67.csv,nt-5608,,,
does matthew hoggard have at least one inning?,No,csv/203-csv/226.csv,nt-5609,,,
what is the last piece of filmography that he has worked on to date?,Modern Family,csv/203-csv/710.csv,nt-5610,,,
what are the number of times finland is listed as the nationality on this chart?,2,csv/203-csv/455.csv,nt-5611,,,
how many total evening gown scores above 9.000 were given?,3,csv/204-csv/757.csv,nt-5612,,,
what is the number of drivers that finished the 2008 canadian grand prix before jarno trulli?,5,csv/203-csv/52.csv,nt-5613,,,
how many total races are held in june?,3,csv/204-csv/845.csv,nt-5614,,,
what townships have the same water area as lake township?,Pleasant,csv/204-csv/322.csv,nt-5615,,,
does any race have no score listed?,No,csv/203-csv/826.csv,nt-5616,,,
how many episodes did this actress involve herself in three moons over milford?,8,csv/202-csv/198.csv,nt-5617,,,
what was their award at the janison short sharp film festival?,Animation Grand Prize,csv/204-csv/337.csv,nt-5618,,,
total number of bronze medals nigeria earned?,9,csv/203-csv/377.csv,nt-5619,,,
what is the total number of games played in november?,8,csv/204-csv/967.csv,nt-5620,,,
"which river is positioned right, with a drainage area for 11.8",Ilse,csv/201-csv/46.csv,nt-5621,,,
how many were released in 2013?,15,csv/204-csv/911.csv,nt-5622,,,
which make of car was used the least by those that won races?,Toyota,csv/203-csv/337.csv,nt-5623,,,
how many temples are listed in the table?,88,csv/204-csv/841.csv,nt-5624,,,
how long was the m1894 rifle's barrel?,760 mm / 29.9 in,csv/204-csv/343.csv,nt-5625,,,
which song has the longest weeks on global asia's top 15 chart?,Super Star,csv/202-csv/54.csv,nt-5626,,,
what is the number of bird sanctuary landmarks?,2,csv/204-csv/752.csv,nt-5627,,,
what year had the highest total number?,1977,csv/203-csv/355.csv,nt-5628,,,
the next design year after 1967 had what 3 serial formats?,1234 A-1234 1234-A,csv/203-csv/498.csv,nt-5629,,,
"the complete collection has 96 episodes, but the christmas specials only has how many episodes?",4,csv/203-csv/461.csv,nt-5630,,,
